economy,year,dpi_adoption_v2,dpi_impact_v2,dpi_readiness_v2,dpi_composite_v2,dpi_utilization_efficiency,equity_score,inclusion_penalty,dpi_inclusion_adjusted_v2,risk_score,risk_factor,dpi_risk_adjusted_v2,expected_indicator_points_year,observed_indicator_points,imputed_indicator_points,coverage_ratio,imputation_share,dpi_confidence_score,confidence_tier
China,2016,36.2541994517359,49.05027463848383,32.37267642976402,36.39360589394084,111.99012083660509,42.6220519317547,0.573779480682453,31.17312982144403,13.746686958748995,0.7412400608762469,26.976398648330846,46,41,0.0,0.8913043478260869,0.0,92.39130434782608,High
China,2017,38.36079897038297,50.89611832735169,35.609265787557945,39.109722557644574,107.72701464624534,45.44411200646524,0.5455588799353477,33.77555844936188,16.79517914825429,0.7503855374447628,29.347370180733687,46,41,0.0,0.8913043478260869,0.0,92.39130434782608,High
China,2018,42.65051562882009,55.195792594864514,38.107770433613645,42.44878369975971,111.92078451065568,48.6030063952533,0.513969936047467,36.99443403889514,17.932198213088768,0.7537965946392663,31.997748599457662,47,41,0.0,0.8723404255319149,0.0,91.06382978723404,High
China,2019,46.797975863998666,52.26778217606805,39.58238333774132,44.00134029637877,118.22930283073016,52.43783035729767,0.47562169642702334,38.76934226717216,17.281527026955228,0.7518445810808656,33.08216926212751,47,40,0.0,0.851063829787234,0.0,89.57446808510639,High
China,2020,46.397504614240326,47.088637797385125,45.93055160163751,46.3001548026277,101.01665013007631,71.5851650614262,0.2841483493857381,43.011126661759995,27.13422106660575,0.7814026631998172,36.1790642693371,51,46,0.0,0.9019607843137255,0.0,93.13725490196079,High
China,2021,55.78073949331524,56.608549324594996,46.45832906041723,51.05678664975773,120.06617676837793,62.856875666422816,0.3714312433357718,46.31576521324555,27.760582140184287,0.7832817464205528,39.9918490136438,45,39,0.0,0.8666666666666667,0.0,90.66666666666667,High
China,2022,47.81285595611244,53.91541399683289,42.06344423404249,45.93655369265144,113.66842831528493,67.28396571116633,0.32716034288833673,42.17939902835236,17.28981480514224,0.7518694444154267,34.53829110325325,45,42,0.0,0.9333333333333333,0.0,95.33333333333334,High
China,2023,69.90416927404416,56.06168870097059,45.516556686725195,53.97204316263497,153.57965180707873,70.08407139252981,0.2991592860747019,49.93548368750325,15.757947069367884,0.7472738412081036,40.331896011991795,39,36,0.0,0.9230769230769231,0.0,94.61538461538461,High
China,2024,94.46894610603708,54.53594399332008,45.06163085355398,58.455683223626735,200.0,72.32969716012816,0.2767030283987184,54.41196707985332,33.803480326267675,0.801410440978803,46.846994869963915,20,19,0.0,0.95,0.0,96.49999999999999,High
China,2025,30.941742901932304,75.45620360351862,21.088486591930156,30.52988223591113,146.7233922503128,,0.0,30.52988223591113,23.02950056968861,0.7690885017090658,23.480181386171118,8,7,0.0,0.875,0.0,91.24999999999999,High
Colombia,2014,,3.481679025707658,0.3337183930175844,0.6521598014893847,,,0.0,0.6521598014893847,0.3337183930175844,0.7010011551790527,0.45716477420540036,10,5,0.0,0.5,0.0,64.99999999999999,Medium
Colombia,2015,,3.2912129783386486,0.012835322808368587,0.06261494351733875,,,0.0,0.06261494351733875,0.012835322808368587,0.7000385059684251,0.04383287151117514,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Colombia,2016,,3.2571131819532475,0.3337183930175844,0.6398540407754538,,,0.0,0.6398540407754538,0.3337183930175844,0.7010011551790527,0.4485384217295778,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Colombia,2017,,3.3697151100933693,0.3337183930175844,0.646097641256831,,,0.0,0.646097641256831,0.3337183930175844,0.7010011551790527,0.4529151928794997,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Colombia,2018,,4.517404883979514,0.39789500705942754,0.7965838502200417,,,0.0,0.7965838502200417,0.39789500705942754,0.7011936850211783,0.5585595653641494,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Colombia,2019,,4.187082305620172,0.6546014632268001,1.1123564546501044,,,0.0,1.1123564546501044,0.6546014632268001,0.7019638043896803,0.7808339687436041,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Colombia,2020,76.52940583836367,1.2358882125863646,42.18228484853983,24.89484293084805,181.42546358773828,,0.0,24.89484293084805,52.76807455056379,0.8583042236516913,21.367348834692333,51,9,0.0,0.17647058823529413,0.0,42.35294117647059,Low
Colombia,2021,,2.7249719685829263,1.4247208317289182,1.7147315385311583,,,0.0,1.7147315385311583,1.4247208317289182,0.7042741624951867,1.2076411182031146,45,4,0.0,0.08888888888888889,0.0,36.22222222222222,Low
Colombia,2022,84.17289171286767,5.587540574666305,37.42837269326876,32.628438093990724,200.0,,0.0,32.628438093990724,54.55238483074735,0.863657154492242,28.179783999782302,45,9,0.0,0.2,0.0,43.99999999999999,Low
Colombia,2023,,6.653398408209753,1.4247208317289182,2.2129024826004473,,,0.0,2.2129024826004473,1.4247208317289182,0.7042741624951867,1.5584900426169495,39,4,0.0,0.10256410256410256,0.0,37.17948717948718,Low
Colombia,2024,,7.441804621684606,1.6172506738544477,2.5013680856760034,,,0.0,2.5013680856760034,1.6172506738544477,0.7048517520215632,1.7630936776395547,20,4,0.0,0.2,0.0,43.99999999999999,Low
Colombia,2025,59.10675801024758,,69.22792492699793,65.24387521583375,85.37993601942671,,0.0,65.24387521583375,73.17135057211898,0.9195140517163569,59.992660049387695,8,5,0.0,0.625,0.0,73.75,Medium
Czech Republic,2014,,11.026535495501482,2.900782954691311,4.248227461169817,,,0.0,4.248227461169817,2.900782954691311,0.7087023488640739,3.0107287802399108,10,5,0.0,0.5,0.0,64.99999999999999,Medium
Czech Republic,2015,,9.614253639729464,3.029136182774997,4.213394882137781,,,0.0,4.213394882137781,3.029136182774997,0.709087408548325,2.987665258165854,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Czech Republic,2016,,10.275851256684884,3.478372481067899,4.740105494186596,,,0.0,4.740105494186596,3.478372481067899,0.7104351174432036,3.3675374034556294,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Czech Republic,2017,,12.042877584579458,5.917083814657939,7.249125068872953,,,0.0,7.249125068872953,5.917083814657939,0.7177512514439738,5.203068590057445,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Czech Republic,2018,,12.952517619715042,6.623026569118214,8.022032368075507,,,0.0,8.022032368075507,6.623026569118214,0.7198690797073546,5.7748130581891255,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Czech Republic,2019,,12.719257429731536,4.697728147862919,6.244251935144499,,,0.0,6.244251935144499,4.697728147862919,0.7140931844435887,4.458977748835377,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Czech Republic,2020,34.309383333031775,7.832670419927165,38.07707715089554,26.899093605320317,90.10508657759422,,0.0,26.899093605320317,38.68010893882227,0.8160403268164668,21.950745136752325,51,9,0.0,0.17647058823529413,0.0,42.35294117647059,Low
Czech Republic,2021,,9.163215312928827,12.527275060967785,11.456557031105602,,,0.0,11.456557031105602,12.527275060967785,0.7375818251829033,8.450148245314892,45,4,0.0,0.08888888888888889,0.0,36.22222222222222,Low
Czech Republic,2022,59.25790285196596,11.871440054986536,45.37587079474068,37.595602604104066,130.59342292299166,,0.0,37.595602604104066,50.089390466170585,0.8502681713985116,31.966344278816685,45,9,0.0,0.2,0.0,43.99999999999999,Low
Czech Republic,2023,,13.744682579330622,12.398921832884099,12.769381517658122,,,0.0,12.769381517658122,12.398921832884099,0.7371967654986522,9.413546752235838,39,4,0.0,0.10256410256410256,0.0,37.17948717948718,Low
Czech Republic,2024,,15.126377604392601,13.874983955846492,14.221567756013716,,,0.0,14.221567756013716,13.874983955846492,0.7416249518675394,10.547069502534622,20,4,0.0,0.2,0.0,43.99999999999999,Low
Czech Republic,2025,76.49838773793611,,77.19442346821047,76.9326709970273,99.09833418140495,,0.0,76.9326709970273,77.68285260853081,0.9330485578255924,71.78191772344711,8,5,0.0,0.625,0.0,73.75,Medium
Denmark,2014,,25.487045130475295,7.328969323578489,10.463894600406391,,,0.0,10.463894600406391,7.328969323578489,0.7219869079707354,7.554794907879084,10,5,0.0,0.5,0.0,64.99999999999999,Medium
Denmark,2015,,22.2030410518036,8.676678218457194,11.348586410891052,,,0.0,11.348586410891052,8.676678218457194,0.7260300346553715,8.239414585188708,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Denmark,2016,,21.9891663188143,9.382620972917469,11.967556444120882,,,0.0,11.967556444120882,9.382620972917469,0.7281478629187523,8.714150649146163,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Denmark,2017,,24.35051473829017,10.21691695546143,13.09447057741988,,,0.0,13.09447057741988,10.21691695546143,0.7306507508663842,9.567484759589611,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Denmark,2018,,27.605093777658603,11.307919394172766,14.592423487571608,,,0.0,14.592423487571608,11.307919394172766,0.7339237581825182,10.709726286989405,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Denmark,2019,,27.37302073859169,12.078038762674883,15.25872412700703,,,0.0,15.25872412700703,12.078038762674883,0.7362341162880246,11.23399327332978,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Denmark,2020,86.11829271072037,26.941370469695613,68.48172750661853,60.8695251534354,125.7536803556793,,0.0,60.8695251534354,70.84732442772905,0.9125419732831871,55.54599659632653,51,9,0.0,0.17647058823529413,0.0,42.35294117647059,Low
Denmark,2021,,38.095796482478185,14.131690412013864,18.760585326108643,,,0.0,18.760585326108643,14.131690412013864,0.7423950712360415,13.927766079606261,45,4,0.0,0.08888888888888889,0.0,36.22222222222222,Low
Denmark,2022,83.6808843019358,48.63069355585333,48.77124918275473,57.312837524344275,171.57830833565146,,0.0,57.312837524344275,54.96669675725268,0.864900090271758,49.56987834853596,45,9,0.0,0.2,0.0,43.99999999999999,Low
Denmark,2023,,41.207283550032685,12.334745218842256,17.41004289960736,,,0.0,17.41004289960736,12.334745218842256,0.7370042356565267,12.831275359972464,39,4,0.0,0.10256410256410256,0.0,37.17948717948718,Low
Denmark,2024,,44.603902877772946,14.26004364009755,19.752470779065643,,,0.0,19.752470779065643,14.26004364009755,0.7427801309202926,14.671742831273633,20,4,0.0,0.2,0.0,43.99999999999999,Low
Denmark,2025,92.56916877123058,,88.01238284772559,89.69428010309241,105.17743728332967,,0.0,89.69428010309241,87.31195050083414,0.9619358515025024,86.28014370587215,8,5,0.0,0.625,0.0,73.75,Medium
Egypt,2014,,12.328477316166186,1.0396611474778592,2.1074340531524243,,,0.0,2.1074340531524243,1.0396611474778592,0.7031189834424335,1.4817768891245,10,5,0.0,0.5,0.0,64.99999999999999,Medium
Egypt,2015,,10.83750270560038,0.7829546913104866,1.6587909446210074,,,0.0,1.6587909446210074,0.7829546913104866,0.7023488640739314,1.1650499356906883,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Egypt,2016,,6.6035064939436126,0.975484533436016,1.6846961912992477,,,0.0,1.6846961912992477,0.975484533436016,0.702926453600308,1.1842175191439264,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Egypt,2017,,10.40089843407078,0.6546014632268001,1.4426024080952,,,0.0,1.4426024080952,0.6546014632268001,0.7019638043896803,1.0126546746082208,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Egypt,2018,,9.41014204536409,0.975484533436016,1.8641060414869608,,,0.0,1.8641060414869608,0.975484533436016,0.702926453600308,1.310329448877338,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Egypt,2019,,9.678352667498547,0.9113079193941729,1.789974912093795,,,0.0,1.789974912093795,0.9113079193941729,0.7027339237581824,1.2578760934043802,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Egypt,2020,28.44183729770428,6.192544712841202,16.211305608133454,15.829606569980191,175.44445823928322,,0.0,15.829606569980191,26.783292386111796,0.7803498771583354,12.35263154234882,51,9,0.0,0.17647058823529413,0.0,42.35294117647059,Low
Egypt,2021,,9.561587038785444,1.6172506738544477,2.687064526647392,,,0.0,2.687064526647392,1.6172506738544477,0.7048517520215632,1.8939821394024066,45,4,0.0,0.08888888888888889,0.0,36.22222222222222,Low
Egypt,2022,50.88211872354915,13.773894347635464,34.817921094971766,32.41024574050438,146.13772770855437,,0.0,32.41024574050438,40.782671375069825,0.8223480141252094,26.652501222013804,45,9,0.0,0.2,0.0,43.99999999999999,Low
Egypt,2023,,16.204676598207822,2.3231934283147226,4.046700696289535,,,0.0,4.046700696289535,2.3231934283147226,0.7069695802849442,2.8608942927946037,39,4,0.0,0.10256410256410256,0.0,37.17948717948718,Low
Egypt,2024,,15.84699202685435,1.360544217687075,2.7437908130409654,,,0.0,2.7437908130409654,1.360544217687075,0.7040816326530612,1.9318527153043532,20,4,0.0,0.2,0.0,43.99999999999999,Low
Egypt,2025,90.7530335017995,,79.16982646991272,83.32930115826375,114.63083544371389,,0.0,83.32930115826375,83.01817281722712,0.9490545184516813,79.08404978367113,8,5,0.0,0.625,0.0,73.75,Medium
Finland,2014,,8.943419340629703,7.1364394814529595,7.611808874629882,,,0.0,7.611808874629882,7.1364394814529595,0.7214093184443588,5.491229852375465,10,5,0.0,0.5,0.0,64.99999999999999,Medium
Finland,2015,,7.699875390808767,6.7513797972019,7.0097785636891095,,,0.0,7.0097785636891095,6.7513797972019,0.7202541393916057,5.048822026715625,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Finland,2016,,7.865828917447497,12.783981517135157,11.127633389559183,,,0.0,11.127633389559183,12.783981517135157,0.7383519445514054,8.21610975143617,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Finland,2017,,9.480490743428758,7.906558849955077,8.327490923716411,,,0.0,8.327490923716411,7.906558849955077,0.7237196765498651,6.026769037783978,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Finland,2018,,10.46871238596625,8.16326530612245,8.76454634591788,,,0.0,8.76454634591788,8.16326530612245,0.7244897959183673,6.349824393471117,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Finland,2019,,11.124947660926345,7.906558849955077,8.71689726273892,,,0.0,8.71689726273892,7.906558849955077,0.7237196765498651,6.308590067507816,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Finland,2020,77.68624344641158,4.8184294628982665,61.7493350484437,39.71919886388956,125.80903646244131,,0.0,39.71919886388956,65.27176126856808,0.8958152838057042,35.58106540279043,51,9,0.0,0.17647058823529413,0.0,42.35294117647059,Low
Finland,2021,,5.774096666070984,8.80503144654088,7.805031593109685,,,0.0,7.805031593109685,8.80503144654088,0.7264150943396226,5.669692761032507,45,4,0.0,0.08888888888888889,0.0,36.22222222222222,Low
Finland,2022,73.66999413746083,7.875014036292597,35.90837879959255,32.88784044961463,200.0,,0.0,32.88784044961463,40.931456200273935,0.8227943686008218,27.059929917385237,45,9,0.0,0.2,0.0,43.99999999999999,Low
Finland,2023,,8.257188118645214,9.767680657168528,9.309919927403612,,,0.0,9.309919927403612,9.767680657168528,0.7293030419715055,6.789752923566592,39,4,0.0,0.10256410256410256,0.0,37.17948717948718,Low
Finland,2024,,9.271737536682878,10.858683095879863,10.37940788126459,,,0.0,10.37940788126459,10.858683095879863,0.7325760492876395,7.603705619601803,20,4,0.0,0.2,0.0,43.99999999999999,Low
Finland,2025,80.74324239520529,,54.10638479808679,62.87024351803977,149.23052555908407,,0.0,62.87024351803977,60.01580098250927,0.8800474029475278,55.328794530729546,8,5,0.0,0.625,0.0,73.75,Medium
France,2014,,83.59585099893599,32.61455525606469,42.67797664508345,,,0.0,42.67797664508345,32.61455525606469,0.797843665768194,34.05035333408275,10,5,0.0,0.5,0.0,64.99999999999999,Medium
France,2015,,83.50504248994964,46.861763573353876,55.2716779746448,,,0.0,55.2716779746448,46.861763573353876,0.8405852907200616,46.46055949890243,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
France,2016,,79.16663132067217,45.38570145039148,53.205218030580646,,,0.0,53.205218030580646,45.38570145039148,0.8361571043511744,44.48792104482321,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
France,2017,,81.60227903272762,58.7986137851367,64.57052055673637,,,0.0,64.57052055673637,58.7986137851367,0.87639584135541,56.58933569007777,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
France,2018,,85.30807990160059,55.33307662687717,62.618207639559195,,,0.0,62.618207639559195,55.33307662687717,0.8659992298806315,54.22731959236374,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
France,2019,,85.39668170957341,51.54665639840842,59.544361331954626,,,0.0,59.544361331954626,51.54665639840842,0.8546399691952252,50.888991134491064,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
France,2020,96.49696380729519,59.33123788223126,86.28967633149516,82.79234745532514,111.82909463767967,,0.0,82.79234745532514,89.2687919774705,0.9678063759324114,80.12696174567523,51,9,0.0,0.17647058823529413,0.0,42.35294117647059,Low
France,2021,,80.71969312951008,99.74329354383264,93.89130190363608,,,0.0,93.89130190363608,99.74329354383264,0.9992298806314979,93.8189943935062,45,4,0.0,0.08888888888888889,0.0,36.22222222222222,Low
France,2022,93.3349178211654,96.76221072543554,93.04189118681013,93.86283469345877,100.31494053981226,,0.0,93.86283469345877,92.8143680928757,0.978443104278627,91.83944335385941,45,9,0.0,0.2,0.0,43.99999999999999,Low
France,2023,,100.0,100.0,100.00000000000004,,,0.0,100.00000000000004,100.0,1.0,100.00000000000004,39,4,0.0,0.10256410256410256,0.0,37.17948717948718,Low
France,2024,,100.0,100.0,100.00000000000004,,,0.0,100.00000000000004,100.0,1.0,100.00000000000004,20,4,0.0,0.2,0.0,43.99999999999999,Low
France,2025,65.40321102334006,,66.94247517070411,66.36105097767108,97.70061662130223,,0.0,66.36105097767108,65.50046204881869,0.896501386146456,59.492774187617755,8,5,0.0,0.625,0.0,73.75,Medium
Germany,2014,,94.8818550934222,100.0,98.51013288975288,,,0.0,98.51013288975288,100.0,1.0,98.51013288975288,10,5,0.0,0.5,0.0,64.99999999999999,Medium
Germany,2015,,90.59860970372799,100.0,97.21852092859766,,,0.0,97.21852092859766,100.0,1.0,97.21852092859766,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Germany,2016,,91.45236594627595,100.0,97.47939869777497,,,0.0,97.47939869777497,100.0,1.0,97.47939869777497,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Germany,2017,,94.44694044193419,100.0,98.38090805700695,,,0.0,98.38090805700695,100.0,1.0,98.38090805700695,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Germany,2018,,95.8522761714251,100.0,98.79695318950589,,,0.0,98.79695318950589,100.0,1.0,98.79695318950589,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Germany,2019,,95.70786488809017,100.0,98.75440236061954,,,0.0,98.75440236061954,100.0,1.0,98.75440236061954,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Germany,2020,80.22709585538387,79.96179716899857,86.33023965710368,83.16762584041614,92.93046813496525,,0.0,83.16762584041614,83.99171387491435,0.9519751416247431,79.1735123880238,51,9,0.0,0.17647058823529413,0.0,42.35294117647059,Low
Germany,2021,,80.7333953766995,100.0,94.06840418250212,,,0.0,94.06840418250212,100.0,1.0,94.06840418250212,45,4,0.0,0.08888888888888889,0.0,36.22222222222222,Low
Germany,2022,57.18621183126868,87.82381110290999,71.05941686234347,69.45774413178353,80.47661289150459,,0.0,69.45774413178353,63.306529045750615,0.8899195871372518,61.81180698124167,45,9,0.0,0.2,0.0,43.99999999999999,Low
Germany,2023,,92.08780681454857,100.0,97.6724399844014,,,0.0,97.6724399844014,100.0,1.0,97.6724399844014,39,4,0.0,0.10256410256410256,0.0,37.17948717948718,Low
Germany,2024,,95.09370093433506,100.0,98.57292479060897,,,0.0,98.57292479060897,100.0,1.0,98.57292479060897,20,4,0.0,0.2,0.0,43.99999999999999,Low
Germany,2025,56.126372258975884,,50.655880967157614,52.64186717814779,110.79932119898383,,0.0,52.64186717814779,50.974507555798205,0.8529235226673946,44.89948679337491,8,5,0.0,0.625,0.0,73.75,Medium
Greece,2014,,20.986045876120073,2.0023103581055066,3.9180865873088306,,,0.0,3.9180865873088306,2.0023103581055066,0.7060069310743164,2.7661962871893495,10,5,0.0,0.5,0.0,64.99999999999999,Medium
Greece,2015,,19.026193741470077,1.4888974457707613,3.08321609809291,,,0.0,3.08321609809291,1.4888974457707613,0.7044666923373123,2.1720230463846666,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Greece,2016,,17.872242391372254,1.6172506738544477,3.2128623083862506,,,0.0,3.2128623083862506,1.6172506738544477,0.7048517520215632,2.264591627070093,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Greece,2017,,20.286506838683323,2.0023103581055066,3.880318363556461,,,0.0,3.880318363556461,2.0023103581055066,0.7060069310743164,2.739531659445811,46,5,0.0,0.10869565217391304,0.0,37.608695652173914,Low
Greece,2018,,23.639860215169385,2.1306635861891934,4.2376341613955155,,,0.0,4.2376341613955155,2.1306635861891934,0.7063919907585675,2.993430831374691,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Greece,2019,,23.65297560282355,2.5798998844820953,4.858932135004583,,,0.0,4.858932135004583,2.5798998844820953,0.7077396996534462,3.4388591698646214,47,5,0.0,0.10638297872340426,0.0,37.4468085106383,Low
Greece,2020,64.51053320562305,15.590081522000318,40.40174203603748,38.42898486666877,159.67265260018007,,0.0,38.42898486666877,52.77497761881345,0.8583249328564403,32.98455585542463,51,9,0.0,0.17647058823529413,0.0,42.35294117647059,Low
Greece,2021,,24.394505742640998,6.558849955076371,9.545913696561565,,,0.0,9.545913696561565,6.558849955076371,0.7196765498652291,6.869970234452662,45,4,0.0,0.08888888888888889,0.0,36.22222222222222,Low
Greece,2022,77.35044729952808,32.621709827682764,49.28923586316483,51.95367048692001,156.9317234177983,,0.0,51.95367048692001,54.96153927397871,0.864884617821936,44.93393044352661,45,9,0.0,0.2,0.0,43.99999999999999,Low
Greece,2023,,33.50944649755676,4.376845077653703,7.8295056214097185,,,0.0,7.8295056214097185,4.376845077653703,0.7131305352329611,5.583459534405391,39,4,0.0,0.10256410256410256,0.0,37.17948717948718,Low
Greece,2024,,36.24801785245312,5.7245539725324095,9.699600076645636,,,0.0,9.699600076645636,5.7245539725324095,0.7171736619175972,6.9562977061041575,20,4,0.0,0.2,0.0,43.99999999999999,Low
Greece,2025,79.35158344025653,,82.93552371421853,81.57295944593564,95.67864274142448,,0.0,81.57295944593564,78.42176910859367,0.935265307325781,76.29235898567646,8,5,0.0,0.625,0.0,73.75,Medium
India,1970,,98.15905002636026,,98.15905002636022,,,0.0,98.15905002636022,,0.7,68.71133501845215,1,1,0.0,1.0,0.0,100.0,High
India,1971,,98.15375392575666,,98.15375392575666,,,0.0,98.15375392575666,,0.7,68.70762774802965,1,1,0.0,1.0,0.0,100.0,High
India,1972,,98.06684755756307,,98.06684755756308,,,0.0,98.06684755756308,,0.7,68.64679329029416,1,1,0.0,1.0,0.0,100.0,High
India,1973,,98.0812525443847,,98.08125254438471,,,0.0,98.08125254438471,,0.7,68.65687678106929,1,1,0.0,1.0,0.0,100.0,High
India,1974,,97.91162876275784,,97.91162876275786,,,0.0,97.91162876275786,,0.7,68.5381401339305,1,1,0.0,1.0,0.0,100.0,High
India,1975,,97.74752517090816,,97.74752517090819,,,0.0,97.74752517090819,,0.7,68.42326761963572,1,1,0.0,1.0,0.0,100.0,High
India,1976,,97.56102195005272,,97.56102195005275,,,0.0,97.56102195005275,,0.7,68.29271536503691,1,1,0.0,1.0,0.0,100.0,High
India,1977,,97.50635090728375,,97.5063509072837,,,0.0,97.5063509072837,,0.7,68.25444563509859,1,1,0.0,1.0,0.0,100.0,High
India,1978,,97.56492464814883,,97.56492464814882,,,0.0,97.56492464814882,,0.7,68.29544725370417,1,1,0.0,1.0,0.0,100.0,High
India,1979,,97.34969353618821,,97.34969353618825,,,0.0,97.34969353618825,,0.7,68.14478547533177,1,1,0.0,1.0,0.0,100.0,High
India,1980,,97.18503355965406,,97.18503355965403,,,0.0,97.18503355965403,,0.7,68.02952349175781,1,1,0.0,1.0,0.0,100.0,High
India,1981,,96.85871534084761,,96.85871534084758,,,0.0,96.85871534084758,,0.7,67.8011007385933,1,1,0.0,1.0,0.0,100.0,High
India,1982,,96.66648634655684,,96.66648634655687,,,0.0,96.66648634655687,,0.7,67.6665404425898,1,1,0.0,1.0,0.0,100.0,High
India,1983,,96.42298658082704,,96.42298658082701,,,0.0,96.42298658082701,,0.7,67.4960906065789,1,1,0.0,1.0,0.0,100.0,High
India,1984,,96.01241223495272,,96.0124122349527,,,0.0,96.0124122349527,,0.7,67.20868856446688,1,1,0.0,1.0,0.0,100.0,High
India,1985,,95.81337279355026,,95.81337279355024,,,0.0,95.81337279355024,,0.7,67.06936095548517,1,1,0.0,1.0,0.0,100.0,High
India,1986,,95.41436812582211,,95.41436812582215,,,0.0,95.41436812582215,,0.7,66.7900576880755,1,1,0.0,1.0,0.0,100.0,High
India,1987,,95.06203954780176,,95.06203954780177,,,0.0,95.06203954780177,,0.7,66.54342768346123,1,1,0.0,1.0,0.0,100.0,High
India,1988,,94.73086548433523,,94.73086548433521,,,0.0,94.73086548433521,,0.7,66.31160583903464,1,1,0.0,1.0,0.0,100.0,High
India,1989,,94.32499745043363,,94.32499745043363,,,0.0,94.32499745043363,,0.7,66.02749821530354,1,1,0.0,1.0,0.0,100.0,High
India,1990,,93.99706041045519,,93.99706041045518,,,0.0,93.99706041045518,,0.7,65.79794228731862,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,1991,,93.50670886405031,,93.50670886405031,,,0.0,93.50670886405031,,0.7,65.45469620483522,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,1992,,93.25695936221861,,93.25695936221861,,,0.0,93.25695936221861,,0.7,65.27987155355302,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,1993,,92.93408617196579,,92.93408617196582,,,0.0,92.93408617196582,,0.7,65.05386032037607,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,1994,,81.9164811546464,,81.91648115464638,,,0.0,81.91648115464638,,0.7,57.34153680825246,5,5,0.0,1.0,0.0,100.0,High
India,1995,,91.89652143093478,,91.89652143093481,,,0.0,91.89652143093481,,0.7,64.32756500165436,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,1996,,91.49904985411949,,91.49904985411949,,,0.0,91.49904985411949,,0.7,64.04933489788364,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,1997,,91.02486435907704,,91.02486435907709,,,0.0,91.02486435907709,,0.7,63.71740505135396,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,1998,,90.77899267988951,,90.77899267988948,,,0.0,90.77899267988948,,0.7,63.545294875922636,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,1999,,90.12447906522952,,90.12447906522956,,,0.0,90.12447906522956,,0.7,63.08713534566069,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,2000,,78.18274166717086,,78.18274166717083,,,0.0,78.18274166717083,,0.7,54.72791916701958,5,5,0.0,1.0,0.0,100.0,High
India,2001,,89.57291889919443,,89.5729188991944,,,0.0,89.5729188991944,,0.7,62.70104322943608,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,2002,,89.16425185631861,,89.16425185631864,,,0.0,89.16425185631864,,0.7,62.414976299423046,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,2003,,88.82165087989928,,88.82165087989927,,,0.0,88.82165087989927,,0.7,62.175155615929484,5,1,0.0,0.2,0.0,43.99999999999999,Low
India,2004,,87.90914866299714,,87.90914866299714,,,0.0,87.90914866299714,,0.7,61.536404064097994,5,1,0.0,0.2,0.0,43.99999999999999,Low
